State00,PUMA00,GEOID00,GISJOIN00,State10,PUMA10,GEOID10,GISJOIN10,State10_Name,PUMA10_Name,CPUMA00,CPUMA10,PUMA00_Pop00,PUMA10_Pop00,Part_Pop00,pPUMA00_Pop00,pPUMA10_Pop00,PUMA00_Pop10,PUMA10_Pop10,Part_Pop10,pPUMA00_Pop10,pPUMA10_Pop10,PUMA00_Land,PUMA10_Land,Part_Land,pPUMA00_Land,pPUMA10_Land
48,100,4800100,G48000100,40,400,4000400,G40000400,Oklahoma,Southwest Oklahoma,954,831,"185,004","108,895",0,0,0,"186,129","109,917",0,0,0,"61,629,088,821","18,204,304,155","180,345",0,0
48,100,4800100,G48000100,40,500,4000500,G40000500,Oklahoma,Panhandle & Northwest Oklahoma,954,832,"185,004","113,763",0,0,0,"186,129","115,029",0,0,0,"61,629,088,821","41,757,468,912","1,700",0,0
48,100,4800100,G48000100,48,100,4800100,G48000100,Texas,Panhandle Regional Planning Commission (Outside Potter & Randall Counties),954,954,"185,004","185,004","185,004",100,100,"186,129","186,129","186,129",100,100,"61,629,088,821","61,628,951,329","61,628,881,130",100,100
48,100,4800100,G48000100,48,300,4800300,G48000300,Texas,Panhandle Regional Planning Commission--Randall County--Amarillo City (South),954,956,"185,004","104,312",0,0,0,"186,129","120,725",0,0,0,"61,629,088,821","2,344,417,655","1,150",0,0
48,100,4800100,G48000100,48,400,4800400,G48000400,Texas,South Plains Association of Governments (Outside Lubbock County),954,957,"185,004","135,243",0,0,0,"186,129","132,828",0,0,0,"61,629,088,821","32,678,387,093","24,495",0,0
48,200,4800200,G48000200,48,200,4800200,G48000200,Texas,Panhandle Regional Planning Commission--Potter County--Amarillo City (North),955,955,"113,546","113,546","113,546",100,100,"121,073","121,073","121,073",100,100,"2,350,171,353","2,350,171,353","2,350,171,353",100,100
48,300,4800300,G48000300,48,300,4800300,G48000300,Texas,Panhandle Regional Planning Commission--Randall County--Amarillo City (South),956,956,"104,312","104,312","104,312",100,100,"120,725","120,725","120,725",100,100,"2,344,416,505","2,344,417,655","2,344,416,505",100,100
48,400,4800400,G48000400,48,400,4800400,G48000400,Texas,South Plains Association of Governments (Outside Lubbock County),957,957,"135,243","135,243","135,243",100,100,"132,828","132,828","132,828",100,100,"32,678,410,224","32,678,387,093","32,678,362,141",100,100
48,400,4800400,G48000400,48,600,4800600,G48000600,Texas,North Texas Regional Planning Commission (Outside Wichita County) & Wise County,957,960,"135,243","141,495",0,0,0,"132,828","150,487",0,0,0,"32,678,410,224","25,355,266,107","41,188",0,0
48,400,4800400,G48000400,48,2600,4802600,G48002600,Texas,West Central Texas COG (Outside Taylor County),957,960,"135,243","198,346",0,0,0,"132,828","195,884",0,0,0,"32,678,410,224","43,687,631,609","6,895",0,0
48,501,4800501,G48000501,48,501,4800501,G48000501,Texas,South Plains Association of Governments--Lubbock County--Lubbock City (Central),958,958,"109,885","109,885","109,885",100,100,"112,013","112,013","112,013",100,100,"70,277,884","70,249,519","70,249,519",99.96,100
48,501,4800501,G48000501,48,502,4800502,G48000502,Texas,South Plains Association of Governments--Lubbock County--Lubbock City (Outer),958,959,"109,885","132,743",0,0,0,"112,013","166,818",0,0,0,"70,277,884","2,242,531,102","28,366",0.04,0
48,502,4800502,G48000502,48,502,4800502,G48000502,Texas,South Plains Association of Governments--Lubbock County--Lubbock City (Outer),959,959,"132,743","132,743","132,743",100,100,"166,818","166,818","166,818",100,100,"2,242,502,736","2,242,531,102","2,242,502,736",100,100
48,600,4800600,G48000600,48,600,4800600,G48000600,Texas,North Texas Regional Planning Commission (Outside Wichita County) & Wise County,960,960,"145,748","141,495","141,495",97.08,100,"154,232","150,487","150,487",97.57,100,"27,554,705,555","25,355,266,107","25,355,221,838",92.02,100
48,600,4800600,G48000600,48,800,4800800,G48000800,Texas,"Texoma COG--Grayson, Cooke & Fannin Counties",960,962,"145,748","178,200",0,0,0,"154,232","193,229",2,0,0,"27,554,705,555","6,988,285,818","52,905",0,0
48,600,4800600,G48000600,48,2516,4802516,G48002516,Texas,Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities,960,974,"145,748","47,768",0,0,0,"154,232","118,032",24,0.02,0.02,"27,554,705,555","326,561,119","356,640",0,0.11
48,600,4800600,G48000600,48,2600,4802600,G48002600,Texas,West Central Texas COG (Outside Taylor County),960,960,"145,748","198,346","4,253",2.92,2.14,"154,232","195,884","3,719",2.41,1.9,"27,554,705,555","43,687,631,609","2,199,074,172",7.98,5.03
48,700,4800700,G48000700,48,700,4800700,G48000700,Texas,North Texas Regional Planning Commission--Wichita County--Wichita Falls City,961,961,"131,664","131,664","131,664",100,100,"131,500","131,500","131,500",100,100,"1,625,907,835","1,625,907,835","1,625,907,835",100,100
48,800,4800800,G48000800,48,600,4800600,G48000600,Texas,North Texas Regional Planning Commission (Outside Wichita County) & Wise County,962,960,"146,958","141,495",0,0,0,"159,312","150,487",0,0,0,"4,681,273,908","25,355,266,107","3,080",0,0
48,800,4800800,G48000800,48,800,4800800,G48000800,Texas,"Texoma COG--Grayson, Cooke & Fannin Counties",962,962,"146,958","178,200","146,958",100,82.47,"159,312","193,229","159,312",100,82.45,"4,681,273,908","6,988,285,818","4,681,264,980",100,66.99
48,800,4800800,G48000800,48,1907,4801907,G48001907,Texas,Collin County (East),962,969,"146,958","62,125",0,0,0,"159,312","121,837",0,0,0,"4,681,273,908","1,287,800,326","5,667",0,0
48,800,4800800,G48000800,48,2006,4802006,G48002006,Texas,Denton County (North & West)--Denton City (Outer),962,970,"146,958","64,704",0,0,0,"159,312","114,425",0,0,0,"4,681,273,908","1,534,911,163",181,0,0
48,900,4800900,G48000900,48,800,4800800,G48000800,Texas,"Texoma COG--Grayson, Cooke & Fannin Counties",962,962,"107,838","178,200","31,242",28.97,17.53,"120,044","193,229","33,915",28.25,17.55,"4,483,377,610","6,988,285,818","2,306,967,934",51.46,33.01
48,900,4800900,G48000900,48,900,4800900,G48000900,Texas,"Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities",962,962,"107,838","119,676","76,596",71.03,64,"120,044","164,466","86,129",71.75,52.37,"4,483,377,610","2,505,435,099","2,176,409,650",48.54,86.87
48,900,4800900,G48000900,48,1000,4801000,G48001000,Texas,Ark-Tex COG (West),962,963,"107,838","150,724",0,0,0,"120,044","158,918",0,0,0,"4,483,377,610","10,126,402,047",26,0,0
48,1000,4801000,G48001000,48,1000,4801000,G48001000,Texas,Ark-Tex COG (West),963,963,"150,724","150,724","150,724",100,100,"158,918","158,918","158,918",100,100,"10,126,401,687","10,126,402,047","10,126,401,662",100,100
48,1000,4801000,G48001000,48,1100,4801100,G48001100,Texas,Ark-Tex COG (East)--Bowie & Cass Counties,963,964,"150,724","119,744",0,0,0,"158,918","123,029",0,0,0,"10,126,401,687","4,718,877,406",25,0,0
48,1100,4801100,G48001100,5,2000,502000,G05002000,Arkansas,Southwest Arkansas,964,48,"119,744","107,475",0,0,0,"123,029","107,175",0,0,0,"4,719,294,539","9,405,611,837","417,614",0.01,0
48,1100,4801100,G48001100,40,300,4000300,G40000300,Oklahoma,Southeast Oklahoma,964,830,"119,744","175,957",0,0,0,"123,029","180,072",0,0,0,"4,719,294,539","21,260,933,235","4,334",0,0
48,1100,4801100,G48001100,48,1100,4801100,G48001100,Texas,Ark-Tex COG (East)--Bowie & Cass Counties,964,964,"119,744","119,744","119,744",100,100,"123,029","123,029","123,029",100,100,"4,719,294,539","4,718,877,406","4,718,872,591",99.99,100
48,1200,4801200,G48001200,48,1000,4801000,G48001000,Texas,Ark-Tex COG (West),965,963,"151,812","150,724",0,0,0,"167,713","158,918",0,0,0,"7,451,034,968","10,126,402,047",358,0,0
48,1200,4801200,G48001200,48,1200,4801200,G48001200,Texas,"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties",965,965,"151,812","108,342","46,232",30.45,42.67,"167,713","115,486","49,855",29.73,43.17,"7,451,034,968","4,827,105,688","2,496,243,748",33.5,51.71
48,1200,4801200,G48001200,48,1300,4801300,G48001300,Texas,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties",965,965,"151,812","105,580","105,580",69.55,100,"167,713","117,858","117,858",70.27,100,"7,451,034,968","4,954,790,900","4,954,790,862",66.5,100
48,1300,4801300,G48001300,48,1200,4801200,G48001200,Texas,"East Texas COG (Northeast)--Harrison, Upshur & Marion Counties",965,965,"173,489","108,342","62,110",35.8,57.33,"187,361","115,486","65,631",35.03,56.83,"3,038,712,546","4,827,105,688","2,330,861,940",76.71,48.29
48,1300,4801300,G48001300,48,1600,4801600,G48001600,Texas,East Texas COG (Central)--Gregg County--Longview City,965,965,"173,489","111,379","111,379",64.2,100,"187,361","121,730","121,730",64.97,100,"3,038,712,546","707,850,606","707,850,606",23.29,100
48,1400,4801400,G48001400,48,1501,4801501,G48001501,Texas,East Texas COG (Central)--Smith County (Outside Tyler City),966,966,"174,706","78,491","78,491",44.93,100,"209,714","100,530","100,530",47.94,100,"2,386,534,891","2,102,325,548","2,102,318,651",88.09,100
48,1400,4801400,G48001400,48,1502,4801502,G48001502,Texas,East Texas COG (Central)--Smith County (West)--Tyler City,966,966,"174,706","96,215","96,215",55.07,100,"209,714","109,184","109,184",52.06,100,"2,386,534,891","284,216,217","284,216,217",11.91,100
48,1400,4801400,G48001400,48,1700,4801700,G48001700,Texas,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties",966,967,"174,706","116,787",0,0,0,"209,714","127,971",0,0,0,"2,386,534,891","7,196,463,678",23,0,0
48,1500,4801500,G48001500,48,1501,4801501,G48001501,Texas,East Texas COG (Central)--Smith County (Outside Tyler City),967,966,"116,787","78,491",0,0,0,"127,971","100,530",0,0,0,"7,196,470,553","2,102,325,548","6,898",0,0
48,1500,4801500,G48001500,48,1700,4801700,G48001700,Texas,"East Texas COG (Southeast)--Rusk, Cherokee & Panola Counties",967,967,"116,787","116,787","116,787",100,100,"127,971","127,971","127,971",100,100,"7,196,470,553","7,196,463,678","7,196,463,655",100,100
48,1600,4801600,G48001600,48,4100,4804100,G48004100,Texas,Deep East Texas COG (East),987,987,"116,186","116,186","116,186",100,100,"117,068","117,068","117,068",100,100,"11,951,565,359","11,951,580,681","11,951,565,359",100,100
48,1700,4801700,G48001700,48,4000,4804000,G48004000,Texas,Deep East Texas COG (Central)--Angelina & Nacogdoches Counties,986,986,"139,333","139,333","139,333",100,100,"151,295","151,295","151,295",100,100,"4,517,342,093","4,517,339,902","4,517,339,902",100,100
48,1700,4801700,G48001700,48,4100,4804100,G48004100,Texas,Deep East Texas COG (East),986,987,"139,333","116,186",0,0,0,"151,295","117,068",0,0,0,"4,517,342,093","11,951,580,681","2,191",0,0
48,1800,4801800,G48001800,48,1400,4801400,G48001400,Texas,Kaufman County,968,962,"128,386","71,416",103,0.08,0.14,"137,074","103,350",84,0.06,0.08,"5,016,084,165","2,022,000,805","1,959,072",0.04,0.1
48,1800,4801800,G48001800,48,1800,4801800,G48001800,Texas,East Texas COG (Southwest)--Henderson & Anderson Counties,968,968,"128,386","128,283","128,283",99.92,100,"137,074","136,990","136,990",99.94,100,"5,016,084,165","5,014,129,254","5,014,125,092",99.96,100
48,1900,4801900,G48001900,48,3700,4803700,G48003700,Texas,Heart of Texas COG (Outside McLennan County) & Navarro County,960,960,"135,939","153,145","135,939",100,88.76,"143,886","162,102","143,886",100,88.76,"11,697,340,558","14,243,251,823","11,697,340,558",100,82.13
48,2000,4802000,G48002000,48,900,4800900,G48000900,Texas,"Hunt & Rockwall Counties--Rockwall, Greenville & Dallas (Far Northeast) Cities",962,962,"114,393","119,676","43,080",37.66,36,"181,603","164,466","78,337",43.14,47.63,"2,349,064,998","2,505,435,099","329,025,450",14.01,13.13
48,2000,4802000,G48002000,48,1300,4801300,G48001300,Texas,"East Texas COG (Northwest)--Van Zandt, Wood, Camp & Rains Counties",962,965,"114,393","105,580",0,0,0,"181,603","117,858",0,0,0,"2,349,064,998","4,954,790,900",39,0,0
48,2000,4802000,G48002000,48,1400,4801400,G48001400,Texas,Kaufman County,962,962,"114,393","71,416","71,313",62.34,99.86,"181,603","103,350","103,266",56.86,99.92,"2,349,064,998","2,022,000,805","2,020,031,565",85.99,99.9
48,2000,4802000,G48002000,48,1800,4801800,G48001800,Texas,East Texas COG (Southwest)--Henderson & Anderson Counties,962,968,"114,393","128,283",0,0,0,"181,603","136,990",0,0,0,"2,349,064,998","5,014,129,254","4,161",0,0
48,2000,4802000,G48002000,48,2304,4802304,G48002304,Texas,Dallas County (Southeast)--Dallas City (Southeast),962,973,"114,393","85,689",0,0,0,"181,603","100,380",0,0,0,"2,349,064,998","392,046,716","3,783",0,0
48,2101,4802101,G48002101,48,1905,4801905,G48001905,Texas,Collin County (Central)--McKinney City,969,969,"118,908","54,537","54,537",45.86,100,"265,358","118,649","118,649",44.71,100,"1,549,421,435","128,234,771","128,234,771",8.28,100
48,2101,4802101,G48002101,48,1906,4801906,G48001906,Texas,Collin County (Northwest)--Frisco City (East) & Prosper Town,969,969,"118,908","38,164","38,164",32.1,100,"265,358","103,745","103,741",39.09,100,"1,549,421,435","412,872,564","412,589,094",26.63,99.93
48,2101,4802101,G48002101,48,1907,4801907,G48001907,Texas,Collin County (East),969,969,"118,908","62,125","26,207",22.04,42.18,"265,358","121,837","42,968",16.19,35.27,"1,549,421,435","1,287,800,326","1,008,597,570",65.1,78.32
48,2102,4802102,G48002102,48,1901,4801901,G48001901,Texas,"Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities",969,969,"152,874","99,014","66,070",43.22,66.73,"261,689","110,593","75,463",28.84,68.23,"449,548,727","85,636,076","47,797,619",10.63,55.81
48,2102,4802102,G48002102,48,1902,4801902,G48001902,Texas,Collin County (Southwest)--Plano City (West),969,969,"152,874","79,793",0,0,0,"261,689","108,690",0,0,0,"449,548,727","70,369,762","240,194",0.05,0.34
48,2102,4802102,G48002102,48,1904,4801904,G48001904,Texas,"Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities",969,969,"152,874","57,184","50,886",33.29,88.99,"261,689","116,388","107,357",41.02,92.24,"449,548,727","134,268,379","122,313,825",27.21,91.1
48,2102,4802102,G48002102,48,1907,4801907,G48001907,Texas,Collin County (East),969,969,"152,874","62,125","35,918",23.5,57.82,"261,689","121,837","78,869",30.14,64.73,"449,548,727","1,287,800,326","279,197,089",62.11,21.68
48,2103,4802103,G48002103,48,1901,4801901,G48001901,Texas,"Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities",969,969,"112,401","99,014","10,815",9.62,10.92,"139,254","110,593","10,150",7.29,9.18,"92,989,309","85,636,076","12,187,116",13.11,14.23
48,2103,4802103,G48002103,48,1902,4801902,G48001902,Texas,Collin County (Southwest)--Plano City (West),969,969,"112,401","79,793","79,793",70.99,100,"139,254","108,690","108,690",78.05,100,"92,989,309","70,369,762","70,129,568",75.42,99.66
48,2103,4802103,G48002103,48,1903,4801903,G48001903,Texas,Collin County (Southwest)--Plano City (Central),969,969,"112,401","100,858","21,793",19.39,21.61,"139,254","102,439","20,410",14.66,19.92,"92,989,309","59,329,541","10,378,445",11.16,17.49
48,2103,4802103,G48002103,48,1904,4801904,G48001904,Texas,"Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities",969,969,"112,401","57,184",0,0,0,"139,254","116,388",0,0,0,"92,989,309","134,268,379","10,709",0.01,0.01
48,2103,4802103,G48002103,48,1906,4801906,G48001906,Texas,Collin County (Northwest)--Frisco City (East) & Prosper Town,969,969,"112,401","38,164",0,0,0,"139,254","103,745",4,0,0,"92,989,309","412,872,564","283,470",0.3,0.07
48,2104,4802104,G48002104,48,1901,4801901,G48001901,Texas,"Collin County (Southwest)--Dallas (North), Plano (South) & Richardson (North) Cities",969,969,"107,492","99,014","22,129",20.59,22.35,"116,040","110,593","24,980",21.53,22.59,"86,546,282","85,636,076","25,651,340",29.64,29.95
48,2104,4802104,G48002104,48,1903,4801903,G48001903,Texas,Collin County (Southwest)--Plano City (Central),969,969,"107,492","100,858","79,065",73.55,78.39,"116,040","102,439","82,029",70.69,80.08,"86,546,282","59,329,541","48,951,097",56.56,82.51
48,2104,4802104,G48002104,48,1904,4801904,G48001904,Texas,"Collin County (South Central)--Allen, Murphy, Plano (East) & Parker Cities",969,969,"107,492","57,184","6,298",5.86,11.01,"116,040","116,388","9,031",7.78,7.76,"86,546,282","134,268,379","11,943,845",13.8,8.9
48,2201,4802201,G48002201,48,2001,4802001,G48002001,Texas,Denton County (Far Southeast)--Carrollton (North) & Dallas (North) Cities,970,970,"243,769","82,979","57,770",23.7,69.62,"323,468","105,750","64,357",19.9,60.86,"460,457,488","73,754,889","40,431,289",8.78,54.82
